ID Read success  
REG_MODE2 success
REG_REFMUX success
REG_MODE0 success
09/13/2022,  Range is 5[kV/m], Resistor is 2.2[kOhm]
Timestamp 	voltage[V] 	current[mA] 	field strength[kV/m]
22:22:14.847	0.029255	0.013298	0.066489
22:22:14.898	0.026811	0.012187	0.060934
22:22:14.949	0.023700	0.010773	0.053865
22:22:15.000	0.030147	0.013703	0.068516
22:22:15.051	0.029981	0.013628	0.068138
22:22:15.102	0.026281	0.011946	0.059729
22:22:15.153	0.025452	0.011569	0.057846
22:22:15.204	0.023971	0.010896	0.054479
22:22:15.255	0.008220	0.003736	0.018682
22:22:15.306	0.024627	0.011194	0.055971
22:22:15.357	0.024242	0.011019	0.055095
22:22:15.407	0.022515	0.010234	0.051170
22:22:15.458	0.025719	0.011690	0.058452
22:22:15.509	0.030078	0.013672	0.068360
22:22:15.560	0.023478	0.010672	0.053360
22:22:15.611	0.021876	0.009944	0.049719
22:22:15.662	0.028935	0.013152	0.065761
22:22:15.713	0.017650	0.008023	0.040113
22:22:15.764	0.005439	0.002472	0.012361
22:22:15.815	0.014863	0.006756	0.033780
22:22:15.867	-0.000562	-0.000255	-0.001277
22:22:15.918	0.000728	0.000331	0.001655
22:22:15.970	0.020998	0.009545	0.047724
22:22:16.021	0.020397	0.009271	0.046356
22:22:16.072	0.021722	0.009874	0.049369
22:22:16.123	0.020182	0.009174	0.045869
22:22:16.175	0.019901	0.009046	0.045229
22:22:16.226	0.021560	0.009800	0.048999
22:22:16.277	0.020809	0.009459	0.047293
22:22:16.328	0.023440	0.010654	0.053272
22:22:16.379	0.027961	0.012709	0.063547
22:22:16.431	0.023234	0.010561	0.052804
22:22:16.482	0.029844	0.013565	0.067826
22:22:16.533	0.026419	0.012008	0.060042
22:22:16.584	0.023078	0.010490	0.052449
22:22:16.636	0.013379	0.006082	0.030408
22:22:16.687	0.020099	0.009136	0.045680
22:22:16.738	0.000727	0.000330	0.001651
22:22:16.790	0.023893	0.010860	0.054302
22:22:16.841	0.022679	0.010308	0.051542
22:22:16.892	0.022748	0.010340	0.051699
22:22:16.943	0.018715	0.008507	0.042535
22:22:16.994	0.029932	0.013605	0.068027
22:22:17.045	0.030745	0.013975	0.069876
22:22:17.096	0.026235	0.011925	0.059624
22:22:17.148	0.002893	0.001315	0.006576
22:22:17.199	0.024690	0.011223	0.056114
22:22:17.250	0.022732	0.010333	0.051663
22:22:17.301	0.028902	0.013137	0.065687
22:22:17.352	0.009099	0.004136	0.020680
22:22:17.404	0.017466	0.007939	0.039695
22:22:17.455	0.005315	0.002416	0.012080
22:22:17.506	0.015300	0.006954	0.034772
22:22:17.557	0.022840	0.010382	0.051909
22:22:17.608	0.024129	0.010968	0.054838
22:22:17.659	-0.023425	-0.010648	-0.053239
22:22:17.711	-0.005194	-0.002361	-0.011805
22:22:17.762	0.006613	0.003006	0.015030
22:22:17.813	0.013206	0.006003	0.030013
22:22:17.864	0.020531	0.009332	0.046661
22:22:17.915	0.018236	0.008289	0.041445
22:22:17.966	-0.000209	-0.000095	-0.000474
22:22:18.017	0.023531	0.010696	0.053480
22:22:18.068	0.021357	0.009708	0.048539
22:22:18.119	0.020636	0.009380	0.046901
22:22:18.170	0.012074	0.005488	0.027440
22:22:18.221	0.030631	0.013923	0.069617
22:22:18.272	0.025774	0.011716	0.058578
22:22:18.323	0.027615	0.012552	0.062760
22:22:18.374	0.029294	0.013316	0.066578
22:22:18.425	0.035114	0.015961	0.079804
22:22:18.476	0.019338	0.008790	0.043950
22:22:18.527	0.026554	0.012070	0.060351
22:22:18.578	0.025524	0.011602	0.058010
22:22:18.628	0.029427	0.013376	0.066879
22:22:18.679	0.029018	0.013190	0.065949
22:22:18.732	-0.001344	-0.000611	-0.003056
22:22:18.784	-0.014868	-0.006758	-0.033791
22:22:18.835	-0.006836	-0.003107	-0.015537
22:22:18.886	-0.002823	-0.001283	-0.006415
22:22:18.937	0.001744	0.000793	0.003963
22:22:18.988	0.021578	0.009808	0.049041
22:22:19.039	0.021496	0.009771	0.048856
22:22:19.090	0.029498	0.013408	0.067041
22:22:19.141	0.027850	0.012659	0.063295
22:22:19.192	0.035137	0.015972	0.079858
22:22:19.243	0.021746	0.009885	0.049423
22:22:19.294	0.021487	0.009767	0.048834
22:22:19.345	0.034165	0.015529	0.077647
22:22:19.396	0.034418	0.015645	0.078224
22:22:19.447	0.030428	0.013831	0.069156
22:22:19.498	0.027045	0.012293	0.061466
22:22:19.549	0.030816	0.014007	0.070037
22:22:19.599	0.023456	0.010662	0.053308
22:22:19.650	0.030032	0.013651	0.068255
22:22:19.701	0.003122	0.001419	0.007096
22:22:19.752	0.026401	0.012000	0.060002
22:22:19.803	0.024411	0.011096	0.055479
22:22:19.854	0.032906	0.014957	0.074786
22:22:19.905	0.025899	0.011772	0.058860
22:22:19.956	0.023608	0.010731	0.053653
22:22:20.007	0.031758	0.014435	0.072176
22:22:20.058	0.029210	0.013277	0.066387
22:22:20.109	0.028825	0.013102	0.065511
22:22:20.159	0.033551	0.015251	0.076253
22:22:20.210	0.034816	0.015825	0.079127
22:22:20.261	0.023282	0.010583	0.052913
22:22:20.312	0.028265	0.012848	0.064239
22:22:20.363	0.027539	0.012518	0.062589
22:22:20.414	0.028330	0.012877	0.064386
22:22:20.465	0.036037	0.016380	0.081902
22:22:20.516	0.028287	0.012858	0.064289
22:22:20.567	0.032895	0.014952	0.074762
22:22:20.617	0.032048	0.014567	0.072837
22:22:20.668	0.026567	0.012076	0.060380
22:22:20.719	0.021411	0.009732	0.048662
22:22:20.770	0.028106	0.012775	0.063877
22:22:20.821	0.025608	0.011640	0.058200
22:22:20.872	0.029513	0.013415	0.067074
22:22:20.923	0.026781	0.012173	0.060867
22:22:20.974	0.021332	0.009696	0.048481
22:22:21.025	0.028877	0.013126	0.065629
22:22:21.076	0.020486	0.009312	0.046560
22:22:21.127	0.027120	0.012327	0.061636
22:22:21.178	0.035820	0.016282	0.081410
22:22:21.229	0.030181	0.013719	0.068593
22:22:21.279	0.024475	0.011125	0.055625
22:22:21.330	0.022317	0.010144	0.050720
22:22:21.381	0.035037	0.015926	0.079630
22:22:21.432	0.030819	0.014008	0.070042
22:22:21.483	0.027397	0.012453	0.062266
22:22:21.534	0.027500	0.012500	0.062501
22:22:21.585	0.033498	0.015226	0.076132
22:22:21.635	0.030264	0.013756	0.068782
22:22:21.686	0.033601	0.015273	0.076366
22:22:21.737	0.027205	0.012366	0.061829
22:22:21.788	0.031815	0.014461	0.072307
22:22:21.839	0.030848	0.014022	0.070108
22:22:21.890	0.028650	0.013023	0.065113
22:22:21.940	0.026176	0.011898	0.059492
22:22:21.991	0.034242	0.015565	0.077823
22:22:22.042	0.029972	0.013624	0.068118
22:22:22.093	0.026015	0.011825	0.059125
22:22:22.144	0.023848	0.010840	0.054200
22:22:22.195	0.032537	0.014790	0.073948
22:22:22.246	0.025743	0.011701	0.058507
22:22:22.297	0.025074	0.011397	0.056986
22:22:22.347	0.020178	0.009172	0.045859
22:22:22.398	0.034515	0.015689	0.078443
22:22:22.449	0.030852	0.014024	0.070119
22:22:22.500	0.027818	0.012644	0.063222
22:22:22.551	0.030044	0.013656	0.068281
22:22:22.602	0.031734	0.014425	0.072123
22:22:22.652	0.027303	0.012410	0.062052
22:22:22.703	0.027781	0.012628	0.063138
22:22:22.754	0.030557	0.013889	0.069447
22:22:22.805	0.025144	0.011429	0.057145
22:22:22.856	0.026044	0.011838	0.059192
22:22:22.907	0.007685	0.003493	0.017466
22:22:22.958	0.010453	0.004751	0.023756
22:22:23.009	0.024984	0.011356	0.056782
22:22:23.060	0.024212	0.011006	0.055028
22:22:23.110	0.022902	0.010410	0.052051
22:22:23.161	0.015229	0.006922	0.034611
22:22:23.212	0.026861	0.012209	0.061047
22:22:23.263	0.015657	0.007117	0.035583
22:22:23.314	0.024778	0.011263	0.056313
22:22:23.365	-0.061176	-0.027807	-0.139037
22:22:23.416	0.025158	0.011435	0.057177
22:22:23.467	0.022923	0.010420	0.052098
22:22:23.518	0.031669	0.014395	0.071974
22:22:23.569	0.026137	0.011881	0.059403
22:22:23.620	0.035047	0.015931	0.079653
22:22:23.671	0.034198	0.015545	0.077723
22:22:23.721	0.023125	0.010511	0.052556
22:22:23.772	0.030278	0.013763	0.068814
22:22:23.823	0.036594	0.016634	0.083168
22:22:23.874	0.020538	0.009335	0.046677
22:22:23.925	0.030942	0.014065	0.070324
22:22:23.976	0.025852	0.011751	0.058754
22:22:24.027	0.031077	0.014126	0.070629
22:22:24.078	0.030860	0.014027	0.070136
22:22:24.129	0.029525	0.013421	0.067103
22:22:24.180	0.027927	0.012694	0.063471
22:22:24.231	0.035249	0.016022	0.080111
22:22:24.281	0.032563	0.014801	0.074007
22:22:24.332	0.029847	0.013567	0.067835
22:22:24.383	0.034098	0.015499	0.077496
22:22:24.434	0.024715	0.011234	0.056171
22:22:24.485	0.017189	0.007813	0.039065
22:22:24.536	0.032341	0.014701	0.073503
22:22:24.587	0.028587	0.012994	0.064971
22:22:24.638	0.037165	0.016893	0.084467
22:22:24.689	0.030462	0.013846	0.069231
22:22:24.740	0.028356	0.012889	0.064446
22:22:24.791	0.026208	0.011913	0.059564
22:22:24.842	0.030317	0.013781	0.068903
22:22:24.893	0.022383	0.010174	0.050872
22:22:24.944	0.023142	0.010519	0.052596
22:22:24.995	0.030880	0.014036	0.070182
22:22:25.045	0.031816	0.014462	0.072309
22:22:25.096	0.010035	0.004561	0.022806
22:22:25.147	0.034717	0.015781	0.078903
22:22:25.198	0.028636	0.013016	0.065081
22:22:25.249	0.032654	0.014843	0.074213
22:22:25.300	0.020884	0.009493	0.047464
22:22:25.351	0.031600	0.014363	0.071817
22:22:25.402	0.029552	0.013433	0.067164
ctrl + c:
Program end
